Kind,Name,SumEssential,SumCyclomaticStrict,SumCyclomaticModified,SumCyclomatic,RatioCommentToCode,PercentLackOfCohesionModified,PercentLackOfCohesion,MinEssentialKnots,MaxNesting,MaxInheritanceTree,MaxEssentialKnots,MaxEssential,MaxCyclomaticStrict,MaxCyclomaticModified,MaxCyclomatic,Knots,Essential,CyclomaticStrict,CyclomaticModified,Cyclomatic,CountStmtExe_Php,CountStmtExe_Javascript,CountStmtExe,CountStmtDecl_Php,CountStmtDecl_Javascript,CountStmtDecl,CountStmt,CountSemicolon,CountPathLog,CountPath,CountOutput,CountLineComment_Php,CountLineComment_Javascript,CountLineComment_Html,CountLineComment,CountLineCodeExe,CountLineCodeDecl,CountLineCode_Php,CountLineCode_Javascript,CountLineCode,CountLineBlank_Php,CountLineBlank_Javascript,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountDeclMethodProtected,CountDeclMethodPrivate,CountDeclMethodDefault,CountDeclMethodAll,CountDeclMethod,CountDeclInstanceVariablePublic,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePrivate,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclFile,CountDeclExecutableUnit,CountDeclClassVariable,CountDeclClassMethod,CountDeclClass,CountClassDerived,CountClassCoupledModified,CountClassCoupled,CountClassBase,AvgLineComment,AvgLineCode,AvgLineBlank,AvgLine,AvgEssential,AvgCyclomaticStrict,AvgCyclomaticModified,AvgCyclomatic
Public Abstract Method,"CH.ifa.draw.util.PaletteButton.paintPressed",0,0,0,0,0.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,0,0,1,,,1,,,,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.util.PaletteButton.paintSelected",0,0,0,0,0.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,0,0,1,,,1,,,,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteButton.reset",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteButton.select",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteButton.update",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteButton.value",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.util.PaletteIcon",6,6,6,6,0.29,62,62,,0,1,,1,1,1,1,,,,,,,,9,,,11,20,13,,,,,,,5,9,11,,,17,,,6,,27,,,,5,,0,0,0,6,6,,,,4,6,,,,0,0,,0,0,0,1,0,1,0,1,1,1,1,1
Public Constructor,"CH.ifa.draw.util.PaletteIcon.PaletteIcon",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,1,5,4,0,1,5,,,,0,4,1,,,6,,,,5,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteIcon.getHeight",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,1,,,,4,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteIcon.getWidth",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,1,,,,4,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.util.PaletteIcon.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,110,110,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,110,0,0,0,0
Public Method,"CH.ifa.draw.util.PaletteIcon.normal",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,1,,,,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteIcon.pressed",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,1,,,,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteIcon.selected",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,1,,,,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.util.PaletteLayout",8,16,16,16,0.11,25,62,,4,1,,1,6,6,6,,,,,,,,32,,,25,57,40,,,,,,,8,43,24,,,71,,,8,,91,,,,12,,0,0,0,8,8,,,,3,8,,,,0,0,,0,0,0,2,0,8,0,9,1,2,2,2
Public Constructor,"CH.ifa.draw.util.PaletteLayout.PaletteLayout",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,4,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.util.PaletteLayout.PaletteLayout",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,1,4,3,0,1,4,,,,0,3,1,,,5,,,,7,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Constructor,"CH.ifa.draw.util.PaletteLayout.PaletteLayout",1,1,1,1,1.33,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,4,1,1,,,3,,,,1,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteLayout.addLayoutComponent",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,0,,,,0,0,1,,,2,,,,0,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.util.PaletteLayout.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,136,136,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,136,0,0,0,0
Public Method,"CH.ifa.draw.util.PaletteLayout.layoutContainer",1,4,4,4,0.00,,,0,3,,0,,,,,1,1,4,4,4,,,9,,,8,17,13,1,4,6,,,,0,15,7,,,20,,,,10,21,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteLayout.minimumLayoutSize",1,6,6,6,0.00,,,0,4,,0,,,,,1,1,6,6,6,,,17,,,7,24,18,1,6,7,,,,0,22,6,,,27,,,,13,29,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteLayout.preferredLayoutSize",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.PaletteLayout.removeLayoutComponent",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,0,,,1,1,0,0,1,0,,,,0,0,1,,,2,,,,0,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Interface,"CH.ifa.draw.util.PaletteListener",0,0,0,0,1.75,0,0,,0,0,,0,0,0,0,,,,,,,,0,,,3,3,2,,,,,,,7,0,3,,,4,,,0,,12,,,,1,,0,0,2,2,2,,,,0,2,,,,0,0,,2,1,1,0,0,0,0,0,0,0,0,0
File,"CH.ifa.draw.util.PaletteListener.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,68,68,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,68,0,0,0,0
Abstract Method,"CH.ifa.draw.util.PaletteListener.paletteUserOver",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstract Method,"CH.ifa.draw.util.PaletteListener.paletteUserSelected",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.util.ReverseVectorEnumerator",3,4,4,4,0.17,16,16,,1,1,,1,2,2,2,,,,,,,,6,,,6,12,7,,,,,,,3,6,7,,,18,,,3,,26,,,,5,,0,0,0,3,3,,,,2,3,,,,0,0,,0,0,0,2,0,4,0,4,1,1,1,1
Public Constructor,"CH.ifa.draw.util.ReverseVectorEnumerator.ReverseVectorEnumerator",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,4,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.ReverseVectorEnumerator.hasMoreElements",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,2,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.util.ReverseVectorEnumerator.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,80,80,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,80,0,0,0,0
Public Method,"CH.ifa.draw.util.ReverseVectorEnumerator.nextElement",1,2,2,2,0.00,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,1,4,2,0,2,3,,,,0,3,1,,,6,,,,4,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Interface,"CH.ifa.draw.util.Storable",0,0,0,0,1.50,0,0,,0,0,,0,0,0,0,,,,,,,,0,,,3,3,2,,,,,,,6,0,3,,,4,,,2,,11,,,,1,,0,0,0,2,2,,,,0,2,,,,0,0,,6,2,2,0,0,0,0,0,0,0,0,0
File,"CH.ifa.draw.util.Storable.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,69,69,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,69,0,0,0,0
Public Abstract Method,"CH.ifa.draw.util.Storable.read",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.util.Storable.write",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.util.StorableInput",16,22,21,21,0.36,44,60,,1,1,,5,5,5,5,,,,,,,,32,,,26,58,39,,,,,,,28,49,27,,,78,,,7,,124,,,,18,,0,3,0,10,10,,,,2,10,,,,0,0,,0,1,1,1,2,7,0,10,1,2,2,2
Public Constructor,"CH.ifa.draw.util.StorableInput.StorableInput",1,1,1,1,0.60,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,2,4,3,0,1,3,,,,3,3,2,,,5,,,,5,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.util.StorableInput.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,144,144,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,144,0,0,0,0
Private Method,"CH.ifa.draw.util.StorableInput.makeInstance",5,5,5,5,0.00,,,10,1,,10,,,,,10,5,5,5,5,,,6,,,2,8,6,1,5,3,,,,0,12,2,,,15,,,,2,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableInput.map",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,2,,,1,3,1,0,2,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readBoolean",1,2,2,2,0.43,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,3,6,4,0,2,3,,,,3,5,3,,,7,,,,4,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readColor",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readDouble",1,2,2,2,0.43,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,3,6,4,0,2,3,,,,3,5,3,,,7,,,,4,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readInt",1,2,2,2,0.43,,,0,1,,0,,,,,1,1,2,2,2,,,3,,,3,6,4,0,2,3,,,,3,5,3,,,7,,,,20,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readStorable",3,3,3,3,0.21,,,2,1,,2,,,,,2,3,3,3,3,,,8,,,4,12,9,0,3,8,,,,3,10,4,,,14,,,,14,20,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableInput.readString",1,3,2,2,0.38,,,0,1,,0,,,,,1,1,3,2,2,,,3,,,3,6,4,0,2,3,,,,3,5,3,,,8,,,,8,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableInput.retrieve",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.util.StorableOutput",17,26,23,26,0.30,53,60,,2,1,,3,6,3,6,,,,,,,,65,,,23,88,64,,,,,,,29,57,21,,,96,,,8,,146,,,,21,,0,7,0,15,15,,,,3,15,,,,0,0,,0,1,1,1,1,6,0,7,1,1,1,1
Public Constructor,"CH.ifa.draw.util.StorableOutput.StorableOutput",1,1,1,1,0.60,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,1,4,3,0,1,4,,,,3,3,1,,,5,,,,3,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.close",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.decrementIndent",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,3,,,1,4,2,0,2,1,,,,0,2,1,,,4,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.util.StorableOutput.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,153,153,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,153,0,0,0,0
Private Method,"CH.ifa.draw.util.StorableOutput.incrementIndent",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,1,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.map",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,2,,,1,3,1,0,2,2,,,,0,2,1,,,4,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.mapped",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,0,1,1,,,3,,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.space",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,0,1,1,,,3,,,,8,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.startNewLine",1,2,2,2,0.00,,,0,1,,0,,,,,0,1,2,2,2,,,4,,,2,6,4,0,2,2,,,,0,3,1,,,5,,,,3,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeBoolean",1,2,2,2,0.43,,,0,1,,0,,,,,1,1,2,2,2,,,4,,,1,5,3,0,2,2,,,,3,5,1,,,7,,,,3,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeColor",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,3,,,1,4,3,0,1,4,,,,0,3,1,,,5,,,,2,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeDouble",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,3,2,1,,,4,,,,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeInt",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,3,2,1,,,4,,,,18,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Method,"CH.ifa.draw.util.StorableOutput.writeRef",1,1,1,1,0.00,,,0,0,,0,,,,,0,1,1,1,1,,,4,,,2,6,5,0,1,3,,,,0,5,2,,,7,,,,4,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeStorable",3,3,3,3,0.16,,,2,1,,2,,,,,2,3,3,3,3,,,15,,,1,16,13,0,3,11,,,,3,15,1,,,19,,,,14,24,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.util.StorableOutput.writeString",1,6,3,6,0.27,,,0,2,,0,,,,,10,1,6,3,6,,,19,,,3,22,19,1,6,4,,,,4,11,2,,,15,,,,6,20,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"ChangeAttributeCommand.java",3,4,4,4,0.48,,,,1,,,1,2,2,2,,,,,,,,8,,,14,22,17,,,,,,,14,10,16,,,29,,,3,,53,,,,10,,0,0,0,,3,,,,3,3,3,,3,0,0,1,,,,,2,6,0,8,1,1,1,1
File,"ChangeConnectionEndHandle.java",6,6,6,6,1.08,,,,0,,,1,1,1,1,,,,,,,,6,,,11,17,10,,,,,,,26,6,11,,,24,,,2,,62,,,,12,,4,0,0,,6,,,,0,6,6,,6,0,0,1,,,,,3,3,0,6,1,1,1,1
File,"ChangeConnectionHandle.java",12,25,20,20,0.46,,,,3,,,4,6,5,5,,,,,,,,39,,,38,77,56,,,,,,,44,50,38,,,95,,,4,,162,,,,23,,7,2,0,,13,,,,4,13,13,,9,0,0,1,,,,,2,8,0,11,1,2,2,2
File,"ChangeConnectionStartHandle.java",6,6,6,6,1.08,,,,0,,,1,1,1,1,,,,,,,,6,,,11,17,10,,,,,,,26,6,11,,,24,,,2,,61,,,,11,,4,0,0,,6,,,,0,6,6,,6,0,0,1,,,,,3,3,0,6,1,1,1,1
File,"Changes.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,,0,0,0,0,0,,,203,203,0,0,2,2,,,,,,,,,,,0,,0,,,0,,,,,0,0,2,203,0,0,0,0
File,"ChopBoxConnector.java",5,7,7,7,0.37,,,,1,,,1,2,2,2,,,,,,,,10,,,20,30,22,,,,,,,14,20,20,,,38,,,4,,66,,,,15,,1,0,0,,5,,,,0,5,5,,5,1,0,1,,,,,0,5,0,6,1,1,1,1
File,"ChopEllipseConnector.java",3,3,3,3,0.63,,,,0,,,1,1,1,1,,,,,,,,2,,,13,15,11,,,,,,,12,5,13,,,19,,,2,,40,,,,9,,1,0,0,,3,,,,0,3,3,,3,1,0,1,,,,,0,3,0,3,1,1,1,1
File,"ChopPolygonConnector.java",3,3,3,3,0.73,,,,0,,,1,1,1,1,,,,,,,,2,,,9,11,7,,,,,,,11,3,9,,,15,,,2,,35,,,,9,,1,0,0,,3,,,,0,3,3,,3,1,0,1,,,,,0,2,0,2,1,1,1,1
File,"ClassDiagram.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,,0,0,0,0,0,,,10,10,0,0,1,1,,,,,,,,,,,0,,0,,,0,,,,,0,0,1,10,0,0,0,0
File,"Clipboard.java",4,4,4,4,1.19,,,,0,,,1,1,1,1,,,,,,,,3,,,8,11,6,,,,,,,19,4,8,,,16,,,3,,44,,,,9,,0,1,0,,4,,,,1,3,4,,4,1,1,1,,,,,2,2,0,5,1,1,1,1
File,"ColorEntry.java",1,1,1,1,0.40,,,,0,,,1,1,1,1,,,,,,,,2,,,6,8,6,,,,,,,4,2,6,,,10,,,0,,20,,,,6,,0,0,1,,1,,,,2,1,1,,1,0,0,1,,,,,0,4,0,4,1,1,1,1
File,"ColorMap.java",10,14,12,12,0.22,,,,2,,,3,3,3,3,,,,,,,,18,,,12,30,17,,,,,,,11,31,26,,,50,,,6,,77,,,,16,,0,0,0,,6,,,,0,0,6,,6,1,6,1,,,,,0,4,0,5,1,2,2,2
File,"Command.java",3,3,3,3,2.29,,,,0,,,1,1,1,1,,,,,,,,3,,,7,10,6,,,,,,,32,3,7,,,14,,,4,,55,,,,9,,0,0,0,,4,,,,1,4,4,,3,0,0,1,,,,,3,3,0,6,1,1,1,1
File,"CommandButton.java",2,3,3,3,0.95,,,,1,,,1,2,2,2,,,,,,,,6,,,8,14,10,,,,,,,18,6,9,,,19,,,2,,46,,,,9,,0,0,0,,2,,,,1,2,2,,2,0,0,1,,,,,4,5,0,10,1,1,1,1
File,"CommandChoice.java",3,3,3,3,0.76,,,,0,,,1,1,1,1,,,,,,,,5,,,11,16,12,,,,,,,16,6,12,,,21,,,3,,48,,,,11,,0,0,0,,3,,,,1,3,3,,3,0,0,1,,,,,2,4,0,6,1,1,1,1
File,"CommandMenu.java",15,15,15,15,0.32,,,,2,,,4,4,4,4,,,,,,,,30,,,30,60,44,,,,,,,22,37,28,,,69,,,8,,105,,,,14,,0,0,0,,8,,,,1,8,8,,8,0,0,1,,,,,2,7,0,9,1,1,1,1
File,"CompositeFigure.java",51,71,69,69,0.67,,,,3,,,4,5,4,4,,,,,,,,96,,,75,171,101,,,,,,,148,128,77,,,222,,,30,,411,,,,42,,2,1,0,,33,,,,2,33,33,,33,1,0,1,,,,,3,6,0,10,1,2,2,2
File,"ConnectedTextTool.java",3,7,4,4,0.75,,,,1,,,1,5,2,2,,,,,,,,6,,,12,18,13,,,,,,,18,10,12,,,24,,,3,,53,,,,11,,0,0,0,,3,,,,1,3,3,,3,0,0,1,,,,,2,5,0,8,1,2,1,1
File,"ConnectionFigure.java",0,0,0,0,3.95,,,,0,,,0,0,0,0,,,,,,,,0,,,21,21,20,,,,,,,87,0,21,,,22,,,18,,132,,,,23,,0,0,0,,18,,,,0,18,18,,0,0,0,1,,,,,0,0,0,0,0,0,0,0
File,"ConnectionHandle.java",13,24,20,20,0.55,,,,3,,,4,5,5,5,,,,,,,,37,,,37,74,53,,,,,,,51,51,37,,,93,,,5,,165,,,,21,,3,2,0,,10,,,,3,10,10,,10,0,0,1,,,,,2,7,0,10,1,2,2,2
File,"ConnectionTool.java",23,50,43,43,0.42,,,,3,,,4,7,7,7,,,,,,,,76,,,54,130,86,,,,,,,71,102,54,,,169,,,6,,278,,,,38,,10,2,0,,18,,,,8,18,18,,18,0,0,1,,,,,1,8,0,10,1,2,2,2
File,"Connector.java",0,0,0,0,3.07,,,,0,,,0,0,0,0,,,,,,,,0,,,13,13,12,,,,,,,43,0,13,,,14,,,6,,69,,,,12,,0,0,0,,6,,,,0,6,6,,0,0,0,1,,,,,0,0,0,0,0,0,0,0
File,"CopyCommand.java",3,3,3,3,1.00,,,,0,,,1,1,1,1,,,,,,,,3,,,6,9,5,,,,,,,13,3,6,,,13,,,3,,35,,,,9,,0,0,0,,3,,,,0,3,3,,3,0,0,1,,,,,1,3,0,4,1,1,1,1
File,"CreationTool.java",8,10,10,10,1.15,,,,1,,,1,2,2,2,,,,,,,,18,,,19,37,26,,,,,,,53,18,19,,,46,,,5,,117,,,,18,,3,0,0,,8,,,,3,8,8,,8,0,0,1,,,,,3,4,0,7,1,1,1,1
File,"CutCommand.java",3,3,3,3,0.93,,,,0,,,1,1,1,1,,,,,,,,5,,,6,11,7,,,,,,,14,5,6,,,15,,,3,,38,,,,9,,0,0,0,,3,,,,0,3,3,,3,0,0,1,,,,,1,3,0,5,1,1,1,1
File,"DecoratorFigure.java",31,35,34,34,0.89,,,,1,,,1,2,2,2,,,,,,,,37,,,51,88,53,,,,,,,109,39,54,,,122,,,29,,270,,,,40,,1,1,0,,31,,,,2,31,31,,31,1,0,1,,,,,2,3,0,6,1,1,1,1
File,"DeleteCommand.java",3,3,3,3,0.86,,,,0,,,1,1,1,1,,,,,,,,4,,,6,10,6,,,,,,,12,4,6,,,14,,,3,,35,,,,9,,0,0,0,,3,,,,0,3,3,,3,0,0,1,,,,,1,3,0,5,1,1,1,1
File,"DiamondFigure.java",6,6,6,6,0.39,,,,0,,,1,1,1,1,,,,,,,,13,,,18,31,24,,,,,,,15,17,18,,,38,,,5,,66,,,,13,,1,0,0,,6,,,,0,6,6,,6,0,0,1,,,,,0,4,0,5,1,1,1,1
File,"DragTracker.java",3,8,7,7,0.30,,,,2,,,1,4,3,3,,,,,,,,18,,,13,31,23,,,,,,,11,20,13,,,37,,,3,,57,,,,10,,0,0,0,,3,,,,4,3,3,,3,0,0,1,,,,,0,9,0,9,1,2,2,2
